30,1019.3,22.9,18.9,15.9,14.4,75,5,0,10.2,40,7.3
31,1018.4,22.8,19.4,16.4,15.1,77,16,0,10.2,60,9.9
1,1015.4,22.2,20,18.3,17,83,34,0,6.5,50,10.8
2,1011.6,23.8,20.2,17.5,15.4,76,16,0,9.7,20,10
3,1010,24.6,20.6,17.4,14.9,71,3,0,10.2,280,9.4
4,1013.3,19.4,18.2,16.6,15.1,82,73,Trace,0.4,100,40.3
5,1013.9,19,17.1,15.9,14.1,82,82,Trace,3.2,80,35.6
6,1012.1,21.6,18.6,16.7,16.3,87,81,Trace,5.1,50,16
7,1010.9,23.4,20.3,18.1,18,87,84,Trace,3.2,50,10.5
8,1011.4,18,16.6,16,14.9,90,88,0.3,0,40,22.5
9,1012.3,16.7,14.5,10.4,13.7,95,93,13.1,0,30,36.7
10,1019.1,10.5,9.1,8.3,5.3,77,88,0.3,0,30,39.2
11,1019.9,9.7,8.4,7.5,3.1,69,89,Trace,0,30,28.1
12,1018.8,10.5,8.9,7.3,6.6,85,96,0.4,0,30,24.2
13,1021.3,9.8,8.7,8,7.2,91,96,21.4,0,20,30.2
14,1022.1,14.6,10.6,8.2,4.8,67,64,0,4.9,30,25.3
15,1020.4,13.6,11.8,9.7,8.1,79,86,Trace,0,60,32.2
16,1018.6,15.4,14.2,13.3,12.5,89,100,Trace,0,60,33
17,1018.1,20.9,17.6,15.3,16.6,95,90,0,4.2,50,18.5
18,1016.4,21.5,17,12.2,15.3,90,88,Trace,0.9,20,16.3
19,1021.5,12.4,10,7.9,5.6,75,84,3.8,0.1,20,39.7
20,1024.8,17.3,12.3,8.2,4.8,62,5,0,10.7,70,22.1
21,1024.5,15.2,13.8,12.3,9.3,75,74,0,3.9,80,41.2
22,1023,17.1,14.7,12.6,10.5,77,85,0.2,2.6,70,40.3
23,1022.7,19.2,16.2,14.4,12.4,78,52,0,9.6,70,34.6
24,1020.6,19.3,17,15,14,82,64,Trace,6.3,70,34.8
25,1018.6,20.9,18.7,17.3,16,85,83,0,4.2,50,24.7
26,1018,24.1,20.2,17.9,17.9,87,73,Trace,5.2,50,13.5
27,1018.9,21.1,19.6,18.7,17.7,89,80,Trace,1,50,25.8
28,1017,19,18.3,17.4,16.1,87,88,Trace,0,60,28.7
1,1014.6,22.1,20,18.4,18.1,89,86,0,0.9,50,13.8
2,1014.6,21.7,19,16,17.6,91,90,0.6,1.4,80,21.8
3,1017,16.3,15.8,15.4,13.8,87,89,Trace,0,70,42.3
4,1017.5,18.2,16.8,15.4,15.4,91,94,0.1,0,50,22.4
5,1018.7,17.6,16.7,15.9,14.3,86,89,0.1,0,70,30
6,1018.2,15.9,15.3,14.8,13.2,88,88,Trace,0,70,43.2
7,1020.3,15.1,14.6,14.1,12.6,88,89,0.1,0,80,46.3
8,1018.8,16.2,15.1,14.2,14.1,94,94,0.9,0,60,29.2
9,1020.9,15.5,14.8,14.2,12.5,87,88,Trace,0,40,24.2
10,1022.1,15.6,14.4,13.9,11.1,81,88,Trace,0,70,45.5
11,1020.2,15.9,15,14.1,12.7,86,88,0.3,0,60,39.4
12,1014.7,19.5,17.7,15.4,17.1,96,93,0.1,0,40,14.7
13,1016.2,22.2,20.2,19,15.8,77,85,0.3,1.3,30,19.8
14,1022.2,19.9,17.1,14.7,12.1,73,84,0.4,1.1,60,31.3
15,1022.1,17.5,16,14.7,9.8,67,90,Trace,0.3,60,29.2
16,1021,19.9,18.1,16.3,12.4,70,82,0,2.6,50,24.9
17,1018.9,22.9,20.4,18.4,18.4,88,86,Trace,1.5,50,18.2
18,1016,25,21.9,19.9,20,89,85,0,4.6,50,12.8
19,1013.6,26.8,22.7,20.4,20.1,86,48,0,9.1,40,6.8
20,1014.2,25.2,21.5,18.7,18,81,31,0,9,40,14.3
21,1020.4,18.7,16.5,15.5,10.6,69,88,Trace,0,30,26.7
22,1021,20.8,17.3,15.2,10.8,67,53,0,8,70,32.9
23,1022,22,18.4,15.9,12.6,70,42,0,10.7,70,33.1
24,1019.4,23.1,19.5,16.6,14,72,45,0,8.9,60,25
25,1015.5,26.5,21.9,18.9,16.6,73,37,0,9.9,40,14.4
26,1013.9,26.2,22.6,20.6,19.2,82,55,Trace,7.5,40,7.4
27,1012.7,27.6,23.5,20.6,20.1,82,53,0,8.6,160,11.5
28,1012.1,23.3,22.2,21.2,20.8,92,88,Trace,0,50,18.5
29,1011.4,23.5,21.8,20.7,20.8,94,87,19,0.2,40,9.5
30,1010.4,26,22.6,19.1,21,91,90,103.1,0.2,100,20.8
31,1009.7,21.2,20,18.9,19.7,98,93,82.6,0.2,100,18.9
1,1010.9,20.9,20.2,19.5,19.8,98,89,8,0.1,60,21.2
2,1011.9,20.3,19.4,18.6,18.9,97,88,24.4,0.3,80,25.8
3,1013.5,20.7,19.6,18.5,19.1,97,89,42.3,1.1,40,16.6
4,1016.5,22.9,20.6,19.2,17.3,82,60,0,7,90,27
5,1016.5,24.7,20.8,18.2,15.5,73,34,0,10.4,80,20.4
6,1017,21,19.2,17.5,17.3,89,90,9.3,0,70,41
7,1016.4,20.1,19.2,17.9,16.7,86,88,Trace,0.4,80,38.2
8,1014.6,21.2,19.9,18.8,19.1,95,80,27.5,0,50,20.8
9,1014.1,26.5,22.3,19.8,20.3,89,55,Trace,9.2,60,13.7
10,1015.2,24.4,22.1,21.1,19.5,85,71,Trace,4.9,80,24.3
11,1013.7,25.8,22.7,20.7,19.9,85,77,Trace,8.6,70,19.8
12,1012.3,27.8,24.1,21.8,20.8,82,49,0,10.1,40,10.8
13,1012.1,28.7,24.7,22.1,21.6,84,24,0,10.4,270,9.6
14,1014.7,24.5,22.8,21.7,19.9,84,57,0.4,0.8,100,27.6
15,1015.9,24.4,21.9,20.5,17.8,78,75,0,7.6,90,33.1
16,1013.3,23.6,22.1,21,19.3,84,88,0,0.5,60,23.1
17,1012,27.5,24.1,22.1,21.5,86,55,0,8.1,30,10.1
18,1012.2,28.6,24.9,22.4,21.8,84,32,0,9.5,140,5.2
19,1011.7,27.8,25,23.1,22.2,85,46,0,7.6,60,7.2
20,1011.1,28.1,25.4,23.5,21.9,82,72,0,1,220,4.6
21,1012.6,24.9,23.8,22.9,22.2,91,86,0.6,0.4,60,21.2
22,1012.6,27.5,24.8,22.9,22.2,86,88,Trace,1.3,50,8
23,1012.3,24.9,22.4,21.4,21.7,96,93,13.3,0,100,32.1
24,1011.7,22.3,21.7,21.3,20.9,95,90,1.5,0,90,34.2
25,1012.2,23.7,22.6,21.6,21.8,95,92,1.7,0,80,23.8
26,1012.9,24.9,23.1,22,21.3,90,84,2.7,0.5,70,21.1
27,1013.3,29,25.5,22.1,20.2,73,63,0,8.4,20,12.3
28,1013.5,28.6,25.4,23.6,18.8,68,69,0,7.3,20,18.9
29,1013.1,25.7,23.9,22.9,20.5,81,79,0,2.7,100,22.3
30,1011.7,25,23.3,22.3,20.6,85,85,0.7,1.2,60,22.6
1,1012.6,25.3,22.8,21,20.5,87,88,2.8,0.9,60,31.5
2,1015,27,24,22.3,20.4,81,83,Trace,5.2,70,31.6
3,1014.5,26.8,24.6,23.1,20,76,81,0.2,6.5,90,36.9
4,1012,23.8,22.4,21.5,21.6,95,88,7.3,0.2,90,32.3
5,1014.3,23.8,21.8,20.2,20.2,91,84,26.6,1.9,80,30.7
6,1016.4,20.4,19.9,18.8,17.9,89,88,1,0,80,35
7,1013.6,21.2,20.4,19.8,19.5,94,94,3.2,0,70,28
8,1010.7,23.2,22.2,21.2,21.7,97,98,106.3,0.1,60,23.5
9,1009.1,22.2,21.7,20.9,21.6,99,98,89.1,0,***,***
10,1008.2,25.6,23.3,21.5,22.5,95,87,12.5,0.4,***,***
11,1007.7,26.6,24.3,22.3,23.4,95,92,164.5,0,***,***
12,1008.5,29.4,25.8,23.4,24.4,92,87,40.9,3.3,180#,10.6#
13,1007,29.1,27.3,24.8,25.4,89,84,57.5,2.4,210,20.6
14,1005.2,30.9,28.7,27.5,25.2,82,79,2,2.5,230#,28.5#
15,1005.1,30.8,28.9,27.3,25.7,83,79,2.8,4.1,240,25.7
16,1007.6,30.4,28.2,26.9,26.3,90,82,18.8,1,190,25
17,1008.8,30.2,28.3,26.5,26,88,86,10.7,1.3,190,25
18,1008.9,30.4,28.7,27.5,25.4,82,84,1.2,2,230,20.3
19,1008.9,32,28.9,25.8,25.2,81,82,0.7,4.5,230,23.5
20,1007.8,29.8,26.9,23.1,24.6,88,89,53.2,2,240,21.8
21,1006.9,30.6,27.1,23.9,24.9,88,86,47.1,1.9,210,18.6
22,1005.7,29.9,29.1,28.2,25.1,80,88,Trace,0.4,220,30.9
23,1008.6,28.9,27.4,25.4,25.5,90,87,33.1,0,210,24
24,1011.4,31.5,27.9,25.9,25.4,87,77,0,4.7,50,14.8
25,1011.5,32.6,29.5,26.7,25.1,78,71,3.6,8.5,230,15.8
26,1010,32,29.6,27.8,25.3,78,71,Trace,9.9,250,20.4
27,1007.9,32.7,29.7,27.8,25.4,78,66,0,9.9,250,23.8
28,1007.4,32.1,29.4,27.6,24.8,77,57,0,11.5,250,23.7
29,1007,31.4,29.4,28.1,25.3,79,78,Trace,7.2,240,22.5
30,1007.4,32,29.8,27.9,25.1,76,67,2.2,6.2,230,17
31,1008,32.8,30.1,28.4,25.4,76,53,Trace,9.3,230,8.5
1,1007.5,33.2,30.2,28.1,25.5,77,60,3.7,10.3,240,21
2,1005.5,32.7,30.1,28.4,25,74,67,0,11,250,27.3
3,1004.2,31.3,29.5,28.4,25.5,79,83,Trace,1.5,250,19.6
4,1004.3,32.5,30.2,28.3,25.2,75,56,0,11.6,240,10.3
5,1003.6,32,29.9,28.4,25.8,79,80,0.2,3,230,16.3
6,1003.1,30.1,28,26.6,24.4,81,88,17.2,1.2,240,10.1
7,1002.3,30,27.2,25.2,24.2,84,87,7.6,1.9,10,4.5
8,1001.2,31.5,28.6,26.2,25.2,82,75,57.6,5.5,230,7.1
9,1001.8,30.5,27.8,25.9,24.3,81,80,Trace,6.6,110,26
10,1001.7,30.7,28.4,27,24.3,79,82,Trace,4.7,100,21.4
11,1001.9,29.4,28.1,27.4,24,78,85,Trace,1.6,110,28.1
12,1002.1,32.3,28.8,26.9,22.2,68,59,0,9.1,90,30.8
13,1002.6,31.9,28.8,26.3,19.4,58,46,0,6.5,60,32.1
14,1003.1,33.5,29.8,27.8,20.7,59,75,Trace,7.7,30,19.6
15,1001.9,30.8,28.2,25.3,24.1,80,87,9.9,0.8,250,16.7
16,1002.5,31.9,29.6,26.6,26,81,88,3.8,3.7,230,28.8
17,1004.7,31.9,30.2,29.2,26.1,79,87,1.1,2.9,230,25.2
18,1004.6,32.5,30.1,27.7,26,79,80,6,7.8,230,22.9
19,1003.4,32.6,29.7,27.5,26.4,83,83,10.5,4.4,210,19.9
20,1002.7,30.5,29.2,26.2,26.4,85,87,29.2,0.2,210,26
21,1003.2,30.2,28.4,25.3,26.1,88,87,47.6,1.6,200,21.6
22,1004.1,28.1,26.6,25.2,25.5,94,86,114.9,0,200,8.5
23,1004.1,29.5,27.8,26.5,25.8,89,84,41.5,0.3,180,13.7
24,1004.3,30.3,27.8,26.1,26.1,91,85,45.9,4.9,190,13.6
25,1005.7,29.9,27.6,26.1,26.1,92,83,18.5,1.3,190,16.3
26,1006.5,33.2,30.3,27.5,26,78,73,0.1,9.5,220,14.7
27,1005.6,33.7,30.5,28.4,26.1,78,69,0,8.6,190,11
28,1004.3,33.1,30.3,28.5,25.8,78,59,0,9.9,160,8.5
29,1005,32.2,29.3,26.7,26.2,84,74,20.4,5.2,110,17.9
30,1007.4,32.5,29.3,27.1,26.4,85,80,0.9,4,150,25.5
1,1008.8,31.6,28.7,26.3,26.5,88,82,13.9,1.6,170,20.7
2,1007,32.9,30.1,28,26.4,81,73,Trace,6.6,200,13.4
3,1004.4,33.1,30.5,29.1,26.1,77,72,0.1,10.6,230,18
4,1004,33.8,30.9,29.3,26,76,57,0,11,220,15.6
5,1004.5,33.8,30.9,28.9,26.2,76,68,1.5,9.9,220,15.1
6,1004.1,32.9,30.4,27.9,26.2,79,82,14.8,7.5,230,14.4
7,1001.9,30.3,29,26.9,25.9,84,88,5.5,0.9,230,8.9
8,1000.3,33.5,30.5,28.4,26,78,85,0,7.2,280,9.1
9,1002.3,33.4,30.8,28.4,25.9,76,63,Trace,9.7,170,10.1
10,1003.9,32.7,30.1,27.4,26.2,80,77,16.9,5.7,210,12
11,1005.2,32.2,29.4,26.8,26,82,76,23.3,2.9,210,11.5
12,1006.7,33.6,30.3,28.3,26.5,81,65,5.8,5.1,190,25.3
13,1008.5,33.1,30,28.5,26.1,80,70,2.9,6.2,210,17.4
14,1009.6,32.3,29.9,27,26.1,80,74,22.6,7.1,220,16.3
15,1009.8,33.8,30.6,28.8,25.5,75,77,0.2,9.1,210,15.4
16,1007.9,33.5,30.2,28.1,25.4,76,78,Trace,11.1,50,11.1
17,1004.7,32.1,29.2,26.7,25.5,81,79,34.5,4.4,70,41.6
18,1003.9,29,27.6,26.3,25.5,88,88,19.5,0.3,130,49.3
19,1007.3,31.7,28.7,26.9,26.1,86,85,6.5,6.6,150,27.6
20,1008.1,32.2,28.9,26.4,26,85,81,11.1,9,120,12
21,1005.5,32.7,29.7,27.8,24.7,75,73,0,5,30,5
22,1002.6,33.2,29.4,26.2,25.2,79,53,35.7,8.1,270,16.4
23,999.7,32.9,30.6,29.2,26.6,79,60,0,10.8,270,39.7
24,1001.4,31,29.8,27.9,26.5,83,88,7.3,1.4,240,37.3
25,1005.7,33.5,29.9,27.3,25.3,77,82,6.2,7.9,230,17.6
26,1008.8,30.3,28.4,26,26,87,87,6.7,4.8,160,19.1
27,1008.8,30.6,27.9,25.9,26.1,90,75,25.5,5.1,130,17.9
28,1006.3,33.2,29.6,27.2,25,77,40,0,11.7,70,10.6
29,1005.3,34.2,30,27.5,25.1,76,52,0,8.8,20,6.7
30,1005.1,33.6,30.4,28.1,26,78,34,0,10.5,30,8.9
31,1003,33.6,30.8,28.7,25.6,75,16,0,10.9,250,19.1
1,1001,34.6,30.2,25.9,25.7,78,39,5.9,10.6,260,22.7
2,1001.4,32.8,29.7,26.1,25.6,79,47,10.7,10.7,230,16.3
3,1001.9,32.3,29.3,26.1,25.7,82,60,39.3,9.7,230,13.3
4,1002.4,32.7,30.2,27.2,26.4,81,72,12,6.9,230,12.1
5,1003.4,30.7,29.2,27.3,26.6,86,73,21.1,2,50,10.2
6,1003.6,31.1,28.1,26.1,25.7,87,83,36.5,3.2,220,12.9
7,1003.3,31,29,26.7,26.1,85,87,14.5,5,240,21.8
8,1003,32.3,29.9,28.1,25.4,78,57,0,11,240,20.4
9,1004.4,32,30.1,28.8,25.5,77,72,0,7.7,230,25.9
10,1004.7,32.4,29.8,27.5,25.5,78,74,5.1,7.3,240,27.2
11,1003.3,32.1,29.9,28.5,26.1,80,78,Trace,6.1,240,22.1
12,1002.1,31.9,28.9,25.2,26,85,88,102.9,3.4,230,23.3
13,1003.5,28.8,26,24.3,25.3,96,93,166.1,0,220,16.2
14,1008,30.7,28.1,25.4,25.3,85,79,0.5,3.3,230,18.9
15,1010.1,32.4,29.2,26.7,24.8,78,53,0,10.9,230,13.7
16,1008.6,31.9,29.3,27.9,25.1,79,65,0,9,250,23.1
17,1007.3,31.9,29.3,27.3,25,78,49,0,11.2,240,20.4
18,1008.2,32.4,29.6,27.7,24.9,76,76,0,10.7,230,22.8
19,1008.7,31.3,27.4,24.6,24.7,86,93,42.1,2,240,26.9
20,1010.4,26.5,24.7,22.9,23.9,95,88,88.8,0,30,6
21,1010.7,30.7,26.9,23.9,24.3,86,68,0.1,5.4,170,8.1
22,1010.6,31.9,28.5,26.6,24.9,81,61,0,4.9,160,6.9
23,1009.8,32.2,29.1,27.2,24.9,78,51,Trace,6.3,200,8
24,1009.7,33.2,29.1,26.9,24.4,76,40,0,9.2,140,8.6
25,1010.1,34.1,29.9,27.3,25.2,77,40,0,11.2,120,11
26,1010.6,34.2,30.1,27.9,25.4,76,40,0,10.3,60,18.2
27,1010.1,31.7,29.4,28.2,25,78,77,0.7,2.7,70,37.3
28,1012.1,32.1,29.5,28.1,25.8,81,79,0.3,5.7,120,22.4
29,1012.5,34.1,30.1,27.5,25.1,75,53,0,10.9,60,14.5
30,1011.1,34,30.1,27.8,25,75,60,0,11,60,16.9
31,1009.7,31.2,29.1,28.2,25.8,83,84,1.6,3.7,110,20.3
1,1010.5,32.7,29.5,27.1,25.6,80,57,2.2,9.2,140,11.6
2,1010.8,32.2,29.4,27.4,24.4,75,36,0,9.1,230,7.6
3,1009.3,32.8,29.8,27.6,24.6,75,33,0,10.9,260,20.7
4,1006.9,31.6,29.2,27.4,24.8,77,51,6.7,5.8,80,10.4
5,1007.2,32.7,29.7,27.9,25.7,80,65,Trace,7.1,80,21.2
6,1007.7,33.6,29.9,27.7,25,75,52,Trace,10.7,100,18
7,1007.5,32.9,29.8,28.3,25.6,79,79,0.6,4.6,70,33.4
8,1007,31,29.1,27.5,25.9,83,86,3,1.8,180,18.3
9,1007.9,32.5,29.7,28,25,76,52,0,9.7,220,10.4
10,1008.1,33.9,30,28.1,24.9,75,59,Trace,8.3,180,8.3
11,1008,34.1,30.3,28.1,25.3,75,73,Trace,8.7,90,14.7
12,1006.3,31.6,28,26.1,25.8,88,86,32.1,2,70,32.8
13,1006,32.1,29,26.9,26.1,85,65,6.2,8.9,170,18.9
14,1006.1,33.4,29.8,27.6,25.8,80,46,0.5,9.8,80,14.6
15,1001.8,33.2,29.2,26.4,25.1,79,75,17.6,5.8,70,41.2
16,1003.6,28.8,27.3,26.2,25.2,89,87,51.6,0.1,150,58.6
17,1011.2,30.5,28.1,26.6,25.9,88,85,7.7,1.3,150,32.7
18,1012,32.5,29.1,26.9,25.1,79,32,Trace,10.7,180,9.3
19,1006.8,32.2,29.9,27.4,25.3,77,35,0.3,6,310,12.9
20,1004,33,29.2,26.7,22.1,66,63,0,9.1,30,26.2
21,1005.3,29.9,27.2,25.7,20.2,66,71,0,2.6,20,22.4
22,1007.1,29.6,27.2,25.2,20.8,68,64,Trace,7,30,14
23,1008.6,30.1,27.5,25.6,22.1,72,47,0,5,30,9.1
24,1011,29.9,28.1,26.4,23.3,76,69,Trace,4,350,5.5
25,1012.1,31.2,28.5,26.8,23.8,76,53,0,3.5,200,7.8
26,1012.5,31.4,28.4,27.2,23.8,77,61,0.7,4.2,350,7.5
27,1013,31.7,28.7,27,24.2,77,30,0,10.7,170,8.1
28,1012.2,32.8,29.1,26.7,24.1,75,28,0,10.3,150,5.7
29,1011.4,32.4,29.3,27.2,23.9,73,29,0,9.2,230,8.3
30,1011.1,33.6,29.6,27.1,25.3,78,43,11.4,6.9,310,11.2
1,1012.2,31.4,28.1,25.2,24.8,83,79,26.7,8.8,90,23.1
2,1010.5,30.8,28.5,26.6,24.6,79,66,Trace,4.7,240,11
3,1009.4,30,27.5,25.2,25,86,75,23.7,4.2,110,13.3
4,1010.9,28.9,26.5,24.9,23.6,84,78,2.6,2,120,21.6
5,1012.9,30.7,27.1,25.4,21.7,73,47,0.1,9.2,120,23.3
6,1015.1,29.8,26.8,24.5,19.1,64,48,0,10.6,110,30.1
7,1014.6,28.9,26.3,24.4,18.9,64,26,Trace,10.3,110,29.2
8,1012.9,29.1,26,23.9,18.3,63,30,0,10.3,70,21.7
9,1010.8,29.2,26.5,25,18.8,63,55,0,5.3,30,12.1
10,1010.1,30.3,27.1,24.2,18.2,59,43,0,6.8,30,18.2
11,1010.9,31.4,27.9,25.1,19,59,26,0,10.1,30,15.6
12,1013.5,30.9,27.6,25,17.7,56,15,0,10.5,30,20.5
13,1016.2,29.9,26.3,23.8,16.1,54,29,0,9.4,30,28.8
14,1017.6,28.7,25.5,23,16.9,60,49,Trace,8,30,24.3
15,1017.3,28.4,25.3,22.8,18.8,68,36,0,9.7,80,22
16,1017.9,27.6,25.4,23.9,18.6,67,41,Trace,8.8,100,34.7
17,1017.5,28,25,23.4,18.2,66,26,0,10,100,33.1
18,1016.3,28.3,25.4,23.1,19.4,70,33,0,10.4,100,30
19,1015.8,28.5,25.8,24.5,20.6,74,46,Trace,7,100,29.9
20,1015,29.4,26.5,25,22,77,50,0,8.3,100,20.5
21,1015.2,30.4,27.3,24.6,21,70,61,Trace,6.7,50,5
22,1015.2,30.6,27.3,23.4,20.9,69,58,56.4,8.1,40,21
23,1016.2,25.7,24.8,23.9,21.3,81,86,0.2,0,100,34.8
24,1016.3,26,24.8,24.2,20.6,78,81,0,1.1,100,29.1
25,1016.6,26,25,24.1,21.1,79,80,0,1.3,90,27.2
26,1016.8,28.3,25.8,24.4,21.8,79,88,0.1,4,90,20.8
27,1016.4,28.7,26.1,24.4,21.7,77,60,0,8.2,100,28.1
28,1016.8,26.8,25.1,23.7,19.1,70,71,Trace,6.7,100,48.7
29,1017,27.7,25.2,23.9,20.3,75,72,Trace,7.5,100,33.5
30,1015.8,27.5,25.5,24.5,21.5,79,55,0,7.3,100,28.6
31,1014.1,28.1,25.6,24.3,21.7,79,54,0,7.6,100,16.1
1,1013,28.6,25.6,23.9,21.8,79,19,0,10.1,110,6.7
2,1015.2,27.4,25.3,22.9,19.6,71,56,Trace,5.6,30,31.2
3,1017.4,22.9,21.7,21,15.3,67,88,Trace,0,30,27.8
4,1017.5,23.5,22.8,21.9,18,75,88,Trace,0,100,26.3
5,1017.4,25.2,23.9,23,19.6,77,83,0,1.3,100,23.2
6,1017,26.5,24.1,22.7,20.7,82,79,0.1,3.8,110,15.5
7,1017.1,24,22.9,22.1,21.1,90,88,11.8,0,100,40.5
8,1017.9,22.1,20.5,19.3,19.4,94,88,18,0,40,33.5
9,1018.3,23.9,22.2,20.2,18.8,81,84,Trace,2.6,100,26.9
10,1017.3,24.7,23.3,22.6,19.4,79,64,Trace,6,100,30
11,1016.6,25,23.6,22.8,20.1,81,86,0,1.3,90,24.9
12,1017.4,24.3,22.6,20,19,81,88,Trace,0.7,40,22.8
13,1020.2,21.3,19.8,18.6,15.8,78,88,Trace,0.1,30,29.4
14,1019.9,23,20.9,18.9,16.3,75,72,Trace,3.4,70,27.3
15,1019.7,24.1,21.9,20,17.1,74,28,0.4,10.1,90,36.1
16,1017.8,25.8,22.6,20.3,17.3,73,24,0,9.8,80,15.1
17,1019.3,24.3,21.1,19.2,14.2,65,19,0,9.8,030#,31.0#
18,1021.5,23.5,20.7,18.1,13.7,65,59,Trace,7.8,30,27.7
19,1020.7,23.7,21.2,19.1,15.2,69,45,Trace,7.6,90,26.1
20,1018.4,23.4,21.5,20.2,16.4,73,40,0,9.7,100,30.5
21,1017,24.5,22.1,20.5,17.4,75,45,0,9.8,90,23.3
22,1016.5,24.6,22.4,20.7,18.7,80,40,0,9.8,100,23
23,1016.8,24.9,22.8,21.8,19.1,80,43,0,7,90,27
24,1015.4,25.7,23.4,21.6,19.1,77,38,0,7.2,80,19.1
25,1013.4,26.9,24,21.9,20.2,80,37,0,9,40,7.2
26,1013.6,24.8,23.4,22.5,19.7,80,73,0,4.7,100,21.5
27,1015.2,23,22.2,21.4,19.2,83,89,0.4,0.1,90,30.6
28,1014.7,25,23.3,21.9,20.2,83,81,Trace,2.8,90,21.8
29,1013.4,24.2,23.5,23.1,21.2,87,88,0.2,0.1,100,26.5
30,1012.9,26,24,22.9,22.4,91,86,0.2,1.2,90,18.2
1,1016.3,23.9,19.7,15.5,15.7,78,88,3.1,0,30,37.3
2,1019.5,17.6,16.4,14.5,13.9,86,88,4.5,0,70,35
3,1017.4,19.3,18.3,16.7,16,86,88,1.7,0,90,35.9
4,1020.9,18.7,14.8,13.5,11.3,80,94,5.4,0,30,42.4
5,1022.3,16.8,15.1,12.9,8.5,65,83,0.5,0.5,40,26.8
6,1020.1,18.8,17.6,15.9,11.9,69,85,Trace,2.3,90,39.7
7,1019.3,18.7,17.8,17,11.7,68,88,0.1,0,90,34.5
8,1020.5,20.7,18.3,15.7,12.8,70,73,0.1,5.3,30,30.5
9,1021.5,20.8,19.4,17.6,13.7,70,51,0,9.3,80,38.7
10,1019.5,21,19.6,17.9,15.6,78,88,2.1,0,50,21.7
11,1019.6,21.5,19.5,17.7,12,62,89,Trace,0.5,20,25.7
12,1024.2,17.7,15.5,14.4,5.8,53,85,0,1.7,10,39.3
13,1025.6,17.6,14.6,12.1,4.8,52,41,0,9.5,20,25.8
14,1023.5,18.9,16,13.3,8.6,62,29,0,9.5,80,25.7
15,1020.9,20.1,18.6,17,12,66,84,0,0.1,50,22
16,1024.6,19,16.8,13.9,4.7,46,43,0,8.5,20,44.5
17,1027.1,15.2,13.3,10.8,-4.3,29,21,0,9.3,20,39.8
18,1026.4,15.8,14,11.9,2.5,47,80,0.1,0.3,30,27.8
19,1024,14.7,13,10.7,10.3,84,90,14.3,0,20,29.3
20,1020.8,17.7,14.7,10.8,8.2,66,39,0.2,9.3,20,26.6
21,1023.2,18.8,16.3,13.5,7.3,57,33,0,8.1,20,36.2
22,1024.3,15.5,13.6,10.9,3.8,52,44,0,9.1,60,31.4
23,1021.7,16.3,15.4,14.5,9.3,67,90,Trace,0.1,30,25.8
24,1021.4,21.4,18.7,15.8,13.6,73,88,0,1.2,20,17.8
25,1020.8,19.1,16.9,15.3,12.8,78,94,6.7,0,60,39.9
26,1020.7,17,16.2,15,14.1,88,100,2.2,0,70,42.2
27,1021.6,17.7,16.6,15.3,13.5,82,95,0.5,0,60,30.2
28,1022.6,16.1,14.5,12.3,11.5,83,72,3.2,2.3,10,26.1
29,1020.6,17.9,14,11,6.3,61,10,0,9.4,20,21.3
