23,1016.7,25.9,21,18.7,15.2,70,74,0,6.4,350,27.6
24,1018.2,24.8,21.4,19.6,14.9,67,63,Trace,8.4,80,33.7
25,1017.4,23.6,20.6,19.2,15.5,73,84,0,1.7,70,37.4
26,1016.8,24.7,21.8,20.4,18.2,80,86,0.2,2.7,50,20.9
27,1016,24.8,21.6,19.8,17.3,76,85,Trace,0.7,10,11.5
28,1014.4,25.8,22.8,21.2,19.3,81,85,Trace,0.7,30,9.4
29,1015.3,24.2,21.1,18.1,19.2,89,87,40.6,0.4,60,28.5
30,1016.7,26,21.3,18.2,18.3,84,78,0.6,6.9,40,25.6
1,1015.4,28.1,23.5,20.8,20.1,82,71,0,7.3,20,12.4
2,1013.3,28.5,24.8,22.3,21,80,45,0,9.1,10,5.7
3,1012.1,27.8,24.2,22.2,20.7,82,46,0,8.8,60,16.3
4,1009.6,26.8,24.1,23,21.8,88,84,Trace,2.2,80,21.8
5,1007.5,27.8,25.9,23.6,23.6,87,88,Trace,1,140,11.2
6,1007,28.7,27.3,26,25,87,85,0.2,0.7,180,26.4
7,1007,28.3,25.3,23,23.9,92,87,29.1,0.9,260,18.6
8,1006.8,27.2,25.6,24.5,24.1,92,84,0,3.6,20,10.5
9,1005.9,30,27,24.6,24.3,86,84,3.9,5.9,20,14.4
10,1008.1,26.4,23.9,21.9,22.9,94,84,27.6,0,90,10.8
11,1011.7,26.4,23.9,22.6,21.9,89,91,0.3,1.9,70,26.1
12,1012.2,26.6,24,23.2,21.6,87,88,Trace,2.4,70,27.9
13,1010.7,26.1,23.9,22.6,22.2,90,88,0.7,1.8,80,25
14,1009,25.7,24.5,23.7,23.3,93,87,Trace,1.1,80,20.4
15,1009.6,26.5,23.9,23,22.6,92,88,11.9,2.4,40,24.8
16,1011.1,26.9,24.1,22.7,22.7,92,85,0.8,3.2,40,23.8
17,1011.6,27.3,25.2,24.1,23.2,89,80,Trace,3.9,30,19.5
18,1010.2,29.6,27.3,25,24.5,85,72,Trace,3.9,190,8.9
19,1009.2,28.8,26,22.6,24,89,79,55.7,0.2,190,16.1
20,1010.1,29.9,25.9,22.6,23.4,87,73,8.1,4.4,190,13.6
21,1008.7,30.7,28.5,26.3,25.6,84,82,Trace,2.8,170,20.1
22,1004.5,29.6,29,28.2,25.5,82,86,Trace,0.2,200,38.2
23,1003.2,29,26,23.9,22.2,80,81,10.1,0,350,21
24,1006.9,29.5,25.6,22.7,18.2,65,30,0,12.3,360,16.8
25,1008,29.6,25.9,23.1,21.1,75,32,0,12.4,70,18.8
26,1007.5,29.9,26.6,24.1,22.1,77,72,0,9.6,060#,31.1#
27,1007.6,27.5,26.1,25,23.6,86,84,Trace,0.5,40,27.7
28,1008.4,29.6,26.9,24.9,24,84,74,0,8.6,100,14.5
29,1006.9,29.2,27,24.6,24.9,89,87,22.6,0.4,220,15.3
30,1006.3,28.9,26.5,25.5,24.9,91,87,5.3,0.6,80,5.4
31,1007.9,25.7,24.7,23.9,22.8,89,88,0.3,0,70,26.5
1,1008,26.8,24.2,21.2,21.2,84,88,16.1,1.7,70,34.6
2,1008.3,23.4,21.7,20.4,21.2,97,93,29.3,0,60,45
3,1010.2,25.3,22.7,20.5,21,90,86,1,3.2,10,17
4,1010.1,26.8,24.7,22.8,21.9,85,89,Trace,1.1,90,7.3
5,1009.6,28,24.9,22.9,22.1,85,84,8.2,3.4,110,15.3
6,1010.3,28.2,25.2,23.5,21.5,80,59,0,8.5,90,15.3
7,1010.8,28.5,25.5,23.9,21.7,80,49,0,10.8,100,14.5
8,1009.5,28.7,25.6,24,22.7,84,84,Trace,6,90,20.5
9,1007.9,27.1,25.6,24.3,24.3,93,87,16.7,0,120,17.3
10,1008.5,26.5,25.4,24.8,24.9,97,92,58.4,0,120,8.9
11,1008.5,30.1,27.2,25.5,24.7,87,83,Trace,4.5,210,9.8
12,1008.2,30.7,28.1,25.8,24.8,83,85,Trace,4.8,180,6.5
13,1007.4,29.6,28.4,26,26,87,84,29,0.4,210,26.7
14,1006.9,31.2,29.3,27.1,26,83,86,6.4,2.2,210,32
15,1006.4,30.1,29.3,28.6,26.1,84,86,0.1,0,210,30.9
16,1006.8,30.6,29.4,27.8,26.2,83,86,3.8,1.1,200,32.3
17,1007.6,31.4,29.7,28.9,25.8,80,83,Trace,2.1,200,30
18,1008.1,31.4,29.8,28.7,25.5,78,83,0,5.1,200,29.4
19,1008.2,31.5,29.7,28.6,25.2,77,74,Trace,8.3,200,23.3
20,1007.3,31.5,29.5,27.9,25.5,79,85,1.9,4.3,210,24.5
21,1007.5,32,29.6,28.3,25.3,78,76,1.4,4.7,190,20.5
22,1008.6,31.5,29.3,27.9,25.4,80,82,4.6,4.1,200,18.8
23,1007.7,30.1,28,24.4,25.2,85,84,41,1.9,200,16.4
24,1003.6,30.2,29,25.6,26.1,84,88,39,1,210,31.8
25,1001.8,29.8,28.8,27.6,25.6,83,88,2.9,0.1,220,32.7
26,1005.1,27.8,26.1,25,24.9,93,92,127.6,0,240,16.6
27,1006.9,26.6,25.6,25,24.8,95,88,44.2,0,150,17.8
28,1007.3,28.6,25.5,24.5,24.9,96,90,43.2,0.1,80,13.5
29,1009,30.3,27.3,25,25.5,90,54,0.1,6.4,40,13.9
30,1008.9,32.7,29.1,26.9,25.5,81,32,0,6.7,90,6.5
1,1008.4,32.4,29.5,26.9,24.8,76,33,0,11.8,210,10.2
2,1007.7,32.8,30,27.8,25.1,76,35,0,12.4,210,19.4
3,1008.4,32.7,30.1,28.3,25.3,76,46,0,10.1,220,26.7
4,1008.4,32.7,30.1,28.7,25.9,79,55,Trace,11.2,230,30.7
5,1006.7,33,30.1,28.6,25.8,78,54,0,11.1,220,36.8
6,1006.9,31.7,30,28.8,25.9,79,83,Trace,7.7,220,33.3
7,1008.2,32.1,30.2,28.9,25.8,78,78,Trace,9.4,210,24.5
8,1008.1,33.6,30.6,28.4,25.9,76,69,0.4,10.6,210,23.5
9,1008.2,31.1,29.8,27.9,25.2,76,83,1.7,8.1,210,22.8
10,1009,33,29.8,27,24.9,76,64,3.9,10.2,210,18.4
11,1008.9,32.8,30,27.3,25.1,76,61,1.8,11.2,210,18.7
12,1008.4,33.5,30.2,28.2,25.2,75,55,Trace,10.1,190#,16.2#
13,1008.5,32.7,29.9,28.3,25.8,79,61,Trace,9,120,12.4
14,1008.4,33.9,30.2,28.3,26,79,73,0,7.9,60,18.9
15,1007.5,32.5,29.2,26.4,26.6,86,89,8.4,4.9,90,23.1
16,1008.3,31.7,27.6,25.3,25.3,88,77,17.8,8.3,120,23.9
17,1010.5,31.9,27.7,23.6,25.6,89,85,40,9.6,120,19.3
18,1011.1,32.1,28.1,24.4,25.5,86,61,1.1,10,10,7.3
19,1009.3,33.6,29.7,27.3,25,77,33,0,10.9,160,6.2
20,1008.6,33,29.5,27.8,25.8,81,57,0,9.1,80,10.3
21,1007.4,30,27.4,24.8,25.8,91,88,29.6,0.9,80,29.3
22,1006.9,29.5,27.2,24.6,26,93,88,182.4,0.2,120,35.6
23,1007.8,30.1,27.6,25.4,25.9,91,86,14.6,1.5,100,17.8
24,1008.1,31.9,28.3,25.6,25.6,86,80,1.1,9,90,13.7
25,1007.5,32.3,29.2,27.1,25.5,81,58,0,10.6,110,8.3
26,1007.5,32.3,29.2,27.5,25.3,80,72,0,9.1,210,12.9
27,1008.2,30.1,27.9,26.4,25.2,86,90,33.6,2.9,220,24.3
28,1008.3,29.4,26.9,23.9,25.3,91,93,122.5,0,210,23.5
29,1006.9,31.8,28.5,24.5,25.2,83,86,4.6,4.6,220,25.6
30,1006.9,32.4,29.6,26.9,25.8,80,79,5.1,7.8,220,22.8
31,1008.2,33.4,30.1,28,25.7,78,70,0.8,7.6,210,16.6
1,1010.3,32.7,30,28.3,25.9,79,51,Trace,9.2,130,16.1
2,1010.3,32.7,29.4,28,25.4,79,64,1.1,8.5,200,14.4
3,1007.5,32.2,29.1,27.3,24.4,76,39,Trace,10.4,230,17.9
4,1005.1,33.1,30,27.5,24.7,74,28,0,10.7,270,18.8
5,1005.5,33.7,29.4,24.3,25.2,79,62,41.6,8.7,30,13.5
6,1006,32.2,28.4,25,24.8,81,82,1.6,6.4,40,20.7
7,1004.5,32.2,28.8,25.7,25.7,84,81,39.1,6.1,80,23.9
8,1003.5,32.2,28.8,25.8,25.8,84,84,18,7.4,80,28
9,1003.9,32.6,29.6,27.7,26.2,82,76,0.2,10.2,90,17.3
10,1006.2,33.7,30.2,28,25.6,77,46,Trace,8.8,170,8.9
11,1008.7,30.1,28.3,26.9,26.1,88,69,22.2,1.8,110,6.4
12,1009.5,32.6,29.3,27.1,25.2,79,61,3,6.7,190,11.7
13,1008.7,32.7,29.8,27.9,25.7,79,54,3.8,8,200,13
14,1009.2,31.7,29.4,28,25.3,79,56,8.7,6.9,190,11
15,1010.4,29.6,28.1,26.1,24.9,83,68,13.5,4.8,210,13.7
16,1010.3,30.1,27.1,25.3,24.3,85,80,5.1,1.4,200,13.5
17,1010.1,32.6,28.3,26.2,25.1,83,73,3.2,7.6,20,8.4
18,1011.7,30.9,28.6,26.9,25.5,84,74,0,5.5,50,16.3
19,1012.9,30.1,27.5,25.3,26.1,92,87,56.4,2.3,70,29
20,1012.6,32.1,28,24.5,25.1,85,82,22.1,8.7,30,15.2
21,1009.8,32.8,29.4,27.2,25.1,78,57,Trace,10.9,60,18.6
22,1008.4,31.9,28.9,26.5,25.7,83,74,9.1,9,90,32.3
23,1008.6,31.8,28.5,25.1,25.5,84,78,23.7,5.3,100,27.8
24,1010.4,29.3,26.5,25.3,25.2,93,88,42.6,2,***,18.4
25,1010.4,30.5,28,26.3,24.6,82,88,5.2,4.3,190,12
26,1008.7,31.5,28.4,27.2,25,82,67,Trace,5.3,160,5.8
27,1007.5,32,28.8,26.4,24.5,78,43,0,9.8,340,5.3
28,1007.2,30.8,27.9,24.7,24.3,81,44,30.1,5.4,360,6.7
29,1006.6,32.9,29.2,27.1,24.8,78,71,0,9.1,360,14.3
30,1004.1,32.6,29.7,27.7,24.4,74,80,0,7.6,350,10.6
31,1002.4,33,30.4,28.1,23.8,69,83,0,4.6,360,10.9
1,1002.9,34.1,31.2,29,23,62,78,0,7.2,340,14.4
2,1003.5,31.3,29.5,25.7,23.4,70,86,16.2,0.7,290,14.1
3,1003.6,27.8,26,24.8,24.8,93,88,47.4,0,160,28.8
4,1005.5,28,26.8,25.2,24.7,89,88,3.5,0.4,50,24.6
5,1007.5,30.8,27.8,25.8,25.2,86,70,4.9,5.1,80,13.8
6,1007.9,32.1,29.3,26.8,24.9,78,46,0,11.1,210,10.3
7,1007.2,31.7,29.7,28.3,25.5,79,59,Trace,9.4,220,19.7
8,1005.9,32.4,29.9,26.3,26,80,58,27.6,7.5,250,16.5
9,1005.8,31.3,28.2,25.4,25,83,84,22.5,4.7,180,8.9
10,1005.9,31.2,28.1,23.9,24.4,81,89,58.8,7.1,220,17.9
11,1008.9,26.4,25.5,24.4,24.3,93,96,51.8,0,230,14.7
12,1010.7,28.8,25.2,23.8,24.1,94,86,95.9,2,210,12.1
13,1011.1,30.1,26.8,24.2,24.8,89,48,0.1,10.5,060#,14.0#
14,1011.7,29.9,27.2,26,24.7,86,68,1.7,6.6,40,17.8
15,1011.5,31.4,28.2,26,25,83,58,1.7,9.8,90,16
16,1010.3,32.3,28.9,26.7,24.7,78,46,0,8.6,10,8.9
17,1009,31.8,29.1,26.8,24.1,75,41,0,11.1,210,14.3
18,1007.9,32.7,29.7,27.5,24.8,76,59,0,10.7,230,15.3
19,1004.2,32.8,30.6,28.5,25.6,75,71,0,8.9,270,22.8
20,1000,30.8,28.3,25,24.8,82,84,67,0,260,35.2
21,1007.4,26.1,24.5,23.1,23.6,95,92,178.8,0,200,29.1
22,1011.5,26.5,25.4,24.3,23.9,92,84,0.8,0,140,17.2
23,1011.9,28.8,27,25.3,24.6,87,87,Trace,1.7,30,14.3
24,1011.6,31,27.7,26,24.6,84,60,0,10.2,040#,16.1#
25,1012.5,30.3,27.4,26.1,24.4,84,67,Trace,6.2,70,23.9
26,1013.5,30.6,27.6,26,24.2,82,51,0,8.2,60,20.7
27,1012.9,31.5,28.3,26.4,24.8,82,54,0,9.4,110,14
28,1013.1,31.9,28.6,26.7,24.6,80,46,0,10.9,90,15.4
29,1013.4,31,28.5,27.2,24.7,80,68,Trace,7.4,60,31.7
30,1013.1,30.7,27.7,26.1,24.3,82,81,4.4,4.5,70,35.4
1,1012.4,30.5,27.6,25.8,23.7,80,71,Trace,9.1,70,39.9
2,1011.7,31.6,28.4,26,23.3,74,63,0,9.2,50,28.8
3,1012.4,30.7,28.1,26.3,22.4,72,83,Trace,7.4,30,26.9
4,1013.7,26.6,25.5,24.2,18.9,67,92,Trace,1.1,30,30.3
5,1013.9,25.1,24.1,22.9,19.9,78,89,2.2,0,80,35.6
6,1013.6,25.4,24.2,22.3,20.9,82,90,0.9,0.8,80,39.4
7,1012.3,26.6,25.4,24.5,21.2,78,91,Trace,0.4,60,36.8
8,1010.7,28.3,26.4,25.2,22.4,79,88,Trace,2.3,70,31.2
9,1009.2,27,25.8,23.9,22.3,81,88,1.4,0.9,80,35.7
10,1009.2,26.1,25,24.1,23.7,93,89,10.2,0,100,42.2
11,1012,28,26.4,25.3,25.1,93,87,3.7,2.5,90,30.8
12,1013,30.5,27.6,26.1,24.7,85,57,Trace,8.3,80,19
13,1011.9,30.9,27.6,25.6,24.2,83,40,0,8.5,70,18.8
14,1010.9,30.8,27.9,26.4,24.5,82,58,0,8.2,70,21.5
15,1012.9,27.3,26,23.5,23.4,86,87,3.9,1.7,90,30.4
16,1013.5,26.6,25.2,23.5,21.4,80,84,0.2,3.1,50,36.8
17,1013.7,28.9,26.4,24.6,22.1,77,76,Trace,7.7,80,41.1
18,1012.3,30.4,26.6,25.2,21.2,73,61,Trace,9.5,90,22.6
19,1009.8,28.4,26.1,24.2,18.2,62,81,0,6.5,20,29.8
20,1006.4,28.7,26.4,24.9,18.6,62,86,0,3.2,20,40.6
21,1004.1,28.2,25.5,23.2,18.4,65,88,Trace,2,10,45.6
22,1005.3,25,23.6,21.5,17,67,84,0.2,3.4,10,35.9
23,1005.1,27.8,24.9,22.6,16.9,61,55,0,7.3,10,17.9
24,1007.9,26.9,25.1,22.7,18.5,67,56,0,5.8,10,13
25,1011,28.1,24.9,22.9,18.6,68,64,0,6.5,20,25.6
26,1016.2,24.3,22.3,19.9,17.3,73,88,Trace,0.3,20,34.7
27,1019.1,22.9,20,17.6,11.9,60,42,0,8.5,20,37.7
28,1019.2,22.7,18.7,15.7,8.5,52,4,0,10.4,20,36.2
29,1020.8,22.6,19.1,16.3,8.5,51,14,0,10.3,20,35
30,1021.8,23,19.3,16.3,7.7,47,7,0,10.3,20,32.1
31,1020.3,24,20,16.7,10.4,55,4,0,10.3,20,25.1
1,1018.6,24.6,21.1,18.8,14.4,67,19,0,9.4,80,31.5
2,1019,24.7,21.5,18.5,14.4,65,27,0,9.9,070#,33.3#
3,1019.9,24.1,21.2,18.8,14.3,65,66,0,7.5,020#,32.7#
4,1019.4,22,20,17.3,15,74,91,3.2,0,70,31
5,1018.3,18.3,17.5,16.8,17.1,97,98,24.3,0,40,26.9
6,1016.4,20.6,18.8,17.4,17.9,95,91,14.7,0,20,19
7,1015.6,25.9,22.1,19.8,17.9,77,49,0,8.3,40,9
8,1017.5,26.1,22.5,19.8,15.3,66,24,0,9.6,20,16.5
9,1020.1,24.5,21.4,19.6,13.3,61,16,0,10,90,24
10,1019.1,23.9,21,19.2,15.3,71,56,0,6.5,70,29.4
11,1017,25.3,21.3,18.3,12.7,61,45,0,9.9,70,24.7
12,1015,24.5,21.7,19.4,15.2,68,21,0,10.3,70,35.4
13,1016.9,25.2,22.4,20.4,17.2,73,62,0,6.6,50,32.4
14,1019.6,25.1,22.8,21.2,18.7,78,84,Trace,2.3,50,28
15,1019.5,26.7,23.4,21.9,19.1,77,81,Trace,6.6,80,28.1
16,1018.8,24.1,21.8,20.3,16.8,74,58,Trace,6.9,70,25.9
17,1018.2,23.7,21,18.6,16.2,74,33,0,9.1,90,23.4
18,1017.6,24.6,21.6,20.6,17.4,77,79,0,4.2,70,20.5
19,1015.6,24.7,21.7,19.9,16.9,75,51,0,7.4,20,15.3
20,1013.5,22.9,21,19.2,16.8,77,51,0,6.2,50,20.2
21,1011.9,23.8,21.4,19.5,17.9,81,38,0,9.3,50,16.4
22,1011.7,25.4,22.5,20.3,17.3,73,51,0,7.4,20,14.8
23,1014.5,23.6,21.4,19.8,16.7,75,68,Trace,5.4,80,21.8
24,1016.5,24,20.9,19.4,16.3,75,64,0,6.2,60,28.7
25,1017.5,23.1,20.2,18.1,13.2,65,18,0,9.3,20,21.3
26,1017.7,21.9,19.8,17.5,13.7,68,23,0,9.4,80,27.6
27,1017.7,22.1,20.1,18.3,15,73,47,0,8.2,70,30.8
28,1018.2,23.3,20.8,19.4,16.1,75,34,0,9.7,60,27.1
29,1017.1,23.7,20.9,19.2,17.5,81,50,0,8.5,90,19.5
30,1015.4,23.9,21.7,19.6,17.3,76,37,0,8.4,30,7.8
1,1015.3,23.6,20.9,18.6,16.1,74,27,0,4.6,30,14.8
2,1016.4,24.3,21.6,19,15.9,71,12,0,9.4,20,12.9
3,1018.4,23.7,20.9,18.5,12.9,61,5,0,9.4,20,26.8
4,1017.2,22.2,20.4,19,12.9,62,68,0,1.7,70,30.5
5,1014.5,24.8,21.6,19.1,15.8,70,29,0,9.2,50,16.5
6,1014.9,26.8,23.5,21.2,16.1,65,29,0,9.4,40,14.6
7,1018.6,21.9,19.3,16.6,8.5,50,49,0,5.1,20,42
8,1017.2,20.1,17,14.3,0.8,34,49,0,9.6,20,27
9,1015.9,19.8,17.5,15,7.1,52,47,0,9.4,80,24.3
10,1013.3,21.7,19.5,17.6,14.4,72,86,0,4.3,60,31.3
11,1012.3,21.1,20.2,19.4,14.6,70,88,0,0.2,60,35.8
12,1010.4,20.8,20,18.9,17.2,84,88,Trace,0,70,40
13,1010.8,23.6,21.9,20.6,20.1,90,76,Trace,0.9,50,18
14,1013.5,24.7,21.8,20.1,19.3,86,85,Trace,1.6,30,21.4
15,1013.7,20,17.5,11.2,16,91,91,12.9,0,70,47.5
16,1020.8,11.2,8.8,7.5,3.6,72,75,5.3,0,10,60.7
17,1020.5,14.6,10.4,5.8,-2.5,41,11,0,9.5,20,24.6
18,1018.4,17.1,14.3,10.7,7.5,64,45,0,6,50,26.5
19,1018.3,20.9,18.4,15.9,13.5,74,65,0,6.7,50,19.3
20,1015.8,22.4,20.1,17.5,13.8,68,78,0,5.2,40,8.7
21,1014.1,23.6,20.5,19.2,14.9,71,59,0,4.7,40,8.5
22,1014.5,22.4,19.3,17.4,12.1,64,10,0,9.1,40,19.3
23,1015.6,21,18.1,15.9,12.5,71,18,0,9.4,60,26.7
24,1015,20.2,18.7,17.4,14.6,77,61,0,3.6,70,34.4
25,1016.7,18.6,16.2,11.5,12.3,78,83,Trace,0.2,60,42.9
26,1020.9,15.5,12.4,9.8,1.2,47,31,0.2,9.3,10,37.6
27,1019.4,16.9,13.3,10.2,4.7,56,4,0,9.4,30,16
